place_id,name,image_urls,address,duration,type,categories,main_image,price,rating,description,opening_hours,reviews,city,unit
place_009126,T&d Nail,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a8/e5/23/t-d-nail-15a7-le-thanh.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a8/e5/55/t-d-nail-15a7-le-thanh.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a8/e5/51/t-d-nail-15a7-le-thanh.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a8/e5/23/t-d-nail-15a7-le-thanh.jpg,,4.9,Nail / Foot Massage / Eyelash Extension / Semi Permanent / Waxing,10:00 AM - 9:00 PM,9,hochiminh, 
place_009127,Sivananda Yoga Center,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/72/12/2e/filename-img-1654-jpg.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/b0/2a/99/filename-dsc-0057-jpg.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/b0/2a/57/filename-dsc-0016-jpg.jpg']", ,2 miN,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/72/12/2e/filename-img-1654-jpg.jpg,,4.8,"Had a wonderful hatha yoga class here. Centre has an ashram vibe, clearly cares about yoga as a spiritual practice. Definitely recommend. Wish I could have gone to more classes but my stay in HCMC was short.",6:00 AM - 8:00 PM,36,hochiminh, 
place_009128,Massage 137 MIDU,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/40/56/56/massage-body.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/01/ee/61/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/40/55/93/massage-137-midu.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/40/56/56/massage-body.jpg,,4.4,"I tried a body massage at Massage 137. They also used stones, so the massage was quite substantial. I recommend this place to those who want a good massage. It's always crowded, so it's best to make a reservation.",9:00 AM - 11:45 PM,30,hochiminh, 
place_009129,Jamlos_canvas,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/03/70/3a/staff-at-store.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/3d/c8/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a6/3d/c7/caption.jpg']", ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/03/70/3a/staff-at-store.jpg,,5.0,"Very unique design, the price is beautiful, a lot of special styles, service is also good. There are many small shops in the area. After shopping will be packed into a bag looks super cute!", ,7,hochiminh, 
place_009130,Yoko Cafe,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ce/ca/1c/7.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/3d/f3/e3/yoko-bar.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ce/ca/84/0.jpg']", ,7 miN,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ce/ca/1c/7.jpg,,4.0,"We went here on Vespa food tour at the end to support local talent.  The singers were good and all three of them had good voice.  The atmosphere was nice, not much smoke as some suggested.  Staff was friendly.  Coffee was OK, could have hotter.  Mostly young people.  Enjoyable.",8:00 AM - 12:00 AM,64,hochiminh, 
place_009131,IDO Travel,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/ac/ec/f2/ido-s-n-sang-ph-c-v-m.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/ac/ec/f2/ido-s-n-sang-ph-c-v-m.jpg?w=1200&h=1200&s=1,,4.6,"Up to now, I have been very afraid of traveling on tours because I thought it was restrictive and restrictive, but since using IDO's services, I have been very surprised. The tour guide is very dedicated and cute, the quality of the tour is very worthy of the money I spend, especially the tour booking process is also very easy because the company works very professionally and quickly, and you can also find out how much the tour costs. What are your family's preferences to design a suitable tour? If you are still hesitant about traveling, forget it, I believe IDO will not disappoint you.",8:00 AM - 12:00 PM,10,hochiminh, 
place_009132,Mam Gao Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bf/bc/1b/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f7/32/c8/m-m-g-o-spa-chi-nhanh.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/f7/32/c2/m-m-g-o-spa-chi-nhanh.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/bf/bc/1b/getlstd-property-photo.jpg,,5.0,Mam Gao Spa - Traditional Vietnamese Spa with Organic and natural ingredients - No Tips,9:00 AM - 9:00 PM,14,hochiminh, 
place_009133,Hải The Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1e/9b/e6/foot-therapy.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1e/a0/d5/living-room.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1e/9f/bf/relaxing.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/1e/9b/e6/foot-therapy.jpg,,4.5,"With 5-10 years of experiences staffs we proudly bring to our customers the most chilling times, reduces stress and anxiety in modern world by massaging. If you trying to find a proffesional spa with golden roma decoration, The Spa Saigon is the place to be.",9:00 AM - 9:30 PM,16,hochiminh, 
place_009134,Danh Trà Coffee & Tea House - Vạn Phúc,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/2f/d5/16/view-danh-tra.jpg?w=1200&h=1200&s=1'], ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/2f/d5/16/view-danh-tra.jpg?w=1200&h=1200&s=1,,5.0,"The space of the shop is delicately decorated with an open view, giving a feeling of closeness to nature. The drinks of the shop are carefully prepared, especially the tea - with a natural and relaxing flavor. The service here is very attentive and friendly, making me feel at home. A great place to enjoy tea and relax.",7:30 AM - 10:00 PM,7,hochiminh, 
place_009135,K' Anna Spa - Body Acupressure Massage,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/1a/ec/f1/september-with-health.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b0/30/3b/welcome-to-k-anna-spa.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/6d/6f/ce/caption.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/1a/ec/f1/september-with-health.jpg,,5.0,"Welcome to K' Anna Spa. With a cool green space, filled with the scent of cinnamon and anise. Combined with traditional acupressure massage techniques at K' Anna Spa. We hope to accompany you on your trip to Saigon!",10:00 AM - 10:30 PM,9,hochiminh, 
place_009136,An Bui Photo Tour Vietnam,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/17/50/53/saigon-photography-tour.jpg?w=1200&h=1200&s=1'], ,5 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/17/50/53/saigon-photography-tour.jpg?w=1200&h=1200&s=1,,5.0,"Join An Bui with the exciting multi day Vietnam Photo Tours during the best season of photography. The Vietnam Photography Tours are designed base for photographers with easy access to the shooting points, comfortable travel services and supported by local professional photographer to create art photography. Vietnam is an ideal country for photographer who love landscape, people culture and bird photography.",9:00 AM - 5:00 PM,7,hochiminh, 
place_009137,Kokonic Souvenir & Gift Shop,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b7/0c/b7/kokonic-is-a-premium.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/df/15/27/premium-vietnamese-gift.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/df/15/2c/premium-vietnamese-gift.jpg']", ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b7/0c/b7/kokonic-is-a-premium.jpg,,5.0,"Kokonic is a premium souvenir shop located at 113 Bis Xuan Thuy, Thao Dien, Thu Duc City, HCMC, offering a world of unique and high-quality gifts. Here, you will find a wide range of diverse products, including natural essential oils with soothing scents, relaxing scented candles, premium coffee and tea, delicious dried fruits, and charming keychains.Kokonic also features exquisite handmade bags, natural skincare products, and precious herbs. With its cozy and elegant atmosphere, the shop not only offers a delightful shopping experience but also helps you find meaningful and unique gifts for friends and loved ones.The staff at Kokonic are very friendly and enthusiastic, always ready to advise and assist you. All products are carefully selected to ensure quality and safety for users. With reasonable prices and excellent service, Kokonic is the ideal destination for those looking for unique and high-quality gifts in HCMC.",9:00 AM - 11:00 PM,7,hochiminh, 
place_009138,The Spa at The Reverie Saigon,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/58/38/1a/the-spa-reception.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/59/da/99/the-spa-staircase.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/59/da/75/the-spa-swarovski-tree.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/58/38/1a/the-spa-reception.jpg,,4.5,"Reflecting a sophisticate lifestyle and modern design philosophies, the spa and recreation center features 1,200 square meters, positioning throughout two floors on Level 6 and 7. It is one of the largest and most comprehensive lifestyle centers in the city, incorporating outdoor swimming pools, 24-hour fitness center, a luxury spa with high-end beauty services and boutique retail choices.",10:00 AM - 10:00 PM,16,hochiminh, 
place_009139,Avo Beauty,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/f7/33/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/c2/7e/caption.jpg']", ,6 min,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0e/f7/33/caption.jpg,,5.0,"Spa có nhiều dịch vụ, nhân viên dễ thương, cơ sở thiết bị đầy đủ, có bác sỹ thăm khám, mọi người nên sắp xếp tới trải nghiệm thử.",9:00 AM - 9:00 PM,7,hochiminh, 
place_009140,Waxing House Ho Chi Minh,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d0/e8/c4/waxinghousevn.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/91/b2/fd/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/41/b7/73/waxing-house-dalink-spa.jpg']", ,1 hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/d0/e8/c4/waxinghousevn.jpg,,5.0,"- Professional Waxing Services including Brazilian wax, bikini wax with waxing products from Jax Wax Australia - Laser Hair Removal with New E-light and 4-wavelength Diode Laser - Private, clean service rooms - Money-back guarantee for laser hair removal https://waxinghouse.vn/",9:00 AM - 6:00 PM,10,hochiminh, 
place_009141,IzyViet | Immigration & Relocation Consulting Services in Vietnam,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/fb/65/bd/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c4/c1/42/photo0jpg.jpg']","Address456 Xô Viết Nghệ Tĩnh, Phường 25, Bình Thạnh, Hồ Chí Minh Floor 6, Ho Chi Minh City 71000 VietnamReach out directlyVisit websiteCallEmail",6 min,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/fb/65/bd/caption.jpg,,4.5,"At IzyViet, we specialize in helping tourists to enter in Vietnam and expats to navigate the complexities of living and working in Vietnam. Since 2019, we've provided personalized visa, work permit, and relocation services, making your plan smooth and stress-free.

Trusted by expats, we’ve built a strong reputation within the expat community, known for our reliability and attention to detail.",9:00 AM - 7:00 PM,15,hochiminh, 
place_009142,Aloha Vietnam Tours,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/56/d3/f0/known-by-vietnamese-as.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/56/d3/f0/known-by-vietnamese-as.jpg?w=1200&h=1200&s=1,,4.9,"Vietnam Tour Guide help, consult and offer customized day tours in all major destinations in Vietnam. Whether you are traveling by yourself or with a large group of friends and families, we will make sure you enjoy the trip the most.",8:00 AM - 10:00 PM,18,hochiminh, 
place_009143,Push Rock Climbing,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/cd/94/e2/revamped-2019.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/60/1d/ca/aww-yes-they-also-climb.jpg']", ,3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/cd/94/e2/revamped-2019.jpg,,4.8,"Push Climbing is Ho chi Minh's latest climbing wall. Featuring 6 X 15 meter tall walls. 25 Single color routes. Absail Wall, Lead climbing, workshops and clinics, live music and more. Open to all ages and skill levels. No need to book. Located in the heart of District 2.",10:00 AM - 10:00 PM,17,hochiminh, 
place_009144,Hi Saigon Travel,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/4a/10/b9/caption.jpg?w=1200&h=1200&s=1'], ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/4a/10/b9/caption.jpg?w=1200&h=1200&s=1,,5.0,"Welcome to Hi Saigon, we tailor your experience in Vietnam. Travel is all about learning and understanding. This gives us the foundations on which to build product and special offers that are tailored to your experience. More than simply ambassadors, our goal is connecting you to our culture, indulging you by the hidden charms of destinations. So, what do our clients love Hi Saigon?",12:00 AM - 11:59 PM,9,hochiminh, 
place_009145,Bông Spa (branch Nguyen Canh Chan),"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ed/07/29/khong-gian-thu-gian-m.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ed/07/bc/khong-gian-phong-massage.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ed/07/92/nguyen-li-u-thien-nhien.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/ed/07/29/khong-gian-thu-gian-m.jpg,,5.0,"Bong spa is a natural spa chain providing professional skin care from 100% fresh flowers, fruits & herbs at: Branch 1: 8A1 Nguyen Canh Chan St., Ward Nguyen Cu Trinh, District 1 Branch 2: 95 Thach Thi Thanh St., Tan Dinh Ward, District 1 Branch 3: 63 Truong Dinh St., Ward Vo Thi Sau, District 3",10:00 AM - 9:00 PM,7,hochiminh, 
place_009146,Fame Nails - Quận 7,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/a8/09/6b/fame-nails-pho-tieu-nam.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ce/54/7d/design-by-famanails.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/ce/54/7c/design-by-famanails.jpg']", ,6 min,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/a8/09/6b/fame-nails-pho-tieu-nam.jpg,,5.0,"Fame Nails - District 7: Your Luxury Nail and Spa Experience in Saigon

Welcome to Fame Nails - District 7, where beauty meets relaxation. We offer a wide selection of nail services, including artistic nail designs, acrylic and gel extensions, Shellac manicures, and powder dip treatments. Each service is crafted to perfection by our skilled technicians to give you a flawless, lasting look.

To complete your pampering session, we also provide additional beauty treatments like eyelash perming and waxing, ensuring you leave feeling rejuvenated from head to toe. At Fame Nails, we focus on providing a relaxing, high-quality experience in a modern and comfortable setting.

Visit us at:

3 Tiểu Nam, Tân Phú Ward, District 7 • 028 54 101 077

18 Pham Hong Thai, Ben Thanh Ward, District 1 • 077 9987 318

45 Mac Thi Buoi, Ben Nghe Ward, District 1 • 028 6267 1188

10 Thao Dien, Thao Dien Ward, District 2 • 028 22 537 755",9:00 AM - 9:00 PM,7,hochiminh, 
place_009147,Moc Huong Spa Thao Dien,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/aa/31/50/jacuzzi-time.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/59/b4/61/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/05/9d/00/jacuzzi-pool.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/aa/31/50/jacuzzi-time.jpg,,4.1,Moc Huong Spa Thao Dien is an aroma garden villa where is the ideal space to getaway from the city. It taken 15 minutes from the center Saigon to the spa by taxi. Have your perfect plan to discover Western expat area where offer more activities to make 1 day tour. We are out wearing a very Indochine modern style with out door attractive facilities as hydrotherapy and separate looker for ladies and men. Spa equipped steam and jacuzzi in private room that perfect for couple. Fine wines also available for your sanctuary. We are offer the upper service so 5% service charge additional in the payment. Tips are appreciated but not expected.,9:00 AM - 10:00 PM,44,hochiminh, 
place_009148,Vesta Lifestyle & Gifts,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/9c/68/a0/one-of-the-most-unique.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/fc/f5/25/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/fb/ff/40/caption.jpg']", ,9 miN,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/9c/68/a0/one-of-the-most-unique.jpg,,5.0,Creative goods for gifting and everyday life,9:00 AM - 9:00 PM,8,hochiminh, 
place_009149,Xin Chao Dmc Travel Company Limited,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a8/dc/5b/hoi-an.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a8/dc/5b/hoi-an.jpg?w=1200&h=1200&s=1,,5.0,We used Xin Chao dmc travel company because a friend had recommended it to us.And we found we were absolutely rt in choosing it to arrange our travels to Vietnam and Cambodia.They were fast in giving us an itinerary based on what we wanted.They were very efficient .The guides met us at all the airports we flew into and cars were arranged to take us everywhere.Travelling with them was really hassle free and a pleasure.The guide in Hanoi was not very fluent in English otherwise all the guides were good.The hotels they booked us into were highly rated ones.I would most definitely recommend Xin Chao dmc travel company to anyone travelling to Southeast Asia,8:00 AM - 5:00 PM,7,hochiminh, 
place_009150,Swedish Beauty Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d6/de/29/here-is-the-entrance.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/75/e2/88/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/75/e2/7e/caption.jpg']", ,2 miN,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d6/de/29/here-is-the-entrance.jpg,,5.0,"Amzaing Body massage and facial skincare plus hairwash with combo 120 ""Energy Recovery"".Deserve every penny honestly. Would recomcend to my friends. Love it", ,8,hochiminh, 
place_009151,Buda Tree Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/38/8e/fc/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/70/1c/7d/caption.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/38/8e/fc/caption.jpg,,4.0,relaxing spa in Ho Chi Minh,11:00 AM - 12:30 AM,24,hochiminh, 
place_009152,BGS,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/23/e5/ad/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/92/2a/92/getlstd-property-photo.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ae/4f/99/playing-jaipur-with-one.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/23/e5/ad/getlstd-property-photo.jpg,,4.9,"BGS is by gamers, for gamers. For only 79,000VND, play as many of our games as you wish for three hours (we'll show you how!) AND get a free drink! -OR- Bring your own games and play for free! Just buy a drink and/or a delicious snack.",9:00 AM - 10:30 PM,19,hochiminh, 
place_009153,La Concha,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ad/04/3a/photo6jpg.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/69/7f/0c/photo0jpg.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/46/6d/c8/hiking-buddies.jpg']", , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/ad/04/3a/photo6jpg.jpg,,4.7,"This is an open walking trail. Parking near the trails start. You will need a certain level of fitness to complete the walk. Hiking shoes are recommend. Not recommend for dogs. Not recommended for people who are afraid of hights!  The trail is pretty steep, and there is quite a bit of climbing involved. Rocks can get slipppery.Overall beautiful walking and scenery and stunning views from the top.This isn't an easy walk, and it will take you around 5 hours with a break. Enjoy!And please pick up your rubbish. Unfortunately lots of tissues etc..on the trail, thrown away by hikers.", ,190,hochiminh, 
place_009154,Breakneck Ridge Loop,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fa/c1/1e/west-point-and-cold-spring.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/fc/76/1a/breakneck-ridge-loop.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/00/ac/7b/photo0jpg.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fa/c1/1e/west-point-and-cold-spring.jpg,,4.4,"I highly recommend this place so I haven’t been there in years, but I plan on visiting in the near future! A beautiful view once you get up top!!", ,107,hochiminh, 
place_009155,L'Apothiquaire Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f1/8e/37/photo0jpg.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/1c/4a/61/caption.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/1c/4a/63/caption.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f1/8e/37/photo0jpg.jpg,,4.2,"The original L'Apothiquaire branch is ideally situated in the heart of downtown, close to the main hotels and offering the perfect urban sanctuary and spa. Housed in a quaint, lovingly restored century-old French townhouse. L'Apothiquaire features high ceilings, original tiling, an exposed brick wall and wooden stairs. The antique furniture enhances the old world charm which transports you away from the hectic pace of modernity. Upon entering, L'Apothiquaire is a boutique with traditional wooden cabinets - resembling a 17th century French Apothecary. Along the cabinets is an array of the comprehensive range of L'Apothiquaire's beautifully packaged organic body and face oils, scrubs, bath salts, organic soaps and organic herbal blends, from France. An intimate foot-care room overlooks a small courtyard featuring a gargoyle and orchids. Upstairs are seven private & semi-private treatment rooms draped with luxurious, velvet curtains. An elegant suite featuring a private Jacuzzi. Treatments follow the L'Apothiquaire philosophy of using only the finest, natural and organic ingredients to offer a delicate but effective healing process for mind and body. Trained beauty consultants will put you at ease, tailor a treatment to suit your individual needs and recommend an going program to ensure your renewed radiance is maintained. L'Apothiquaire Artisan Beaute opened in 2005 and was voted 'Best Beauty Salon' in the same year. It offers the ultimate in body care and facials, a unique experience not to be missed.", ,175,hochiminh, 
place_009156,Beetrip,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/0a/fd/f2/caption.jpg?w=1200&h=-1&s=1'], ,60 min,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/0a/fd/f2/caption.jpg?w=1200&h=-1&s=1,,4.6,"Beetrip is a travel agent specialising in inbound tour. Our products are various from car, hotel to package tours ( full services) and motorbike tour...Our mission is to bring out the most convenient and the best experience for travellers while travelling to Vietnam.", ,121,hochiminh, 
place_009157,Brothers - Boutique Men's Spa & Salon,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1c/1b/c5/brothers-boutique-men.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/2f/c3/79/brothers-boutique-men.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1c/1b/c5/brothers-boutique-men.jpg,,4.7,"Brothers was created to provide a comfortable, spirited and valuable place for men to get a great haircut, a traditional shave, facial treatments and many spa services. In short, the ultimate grooming experience for men. Located in the heart of the city, next to the iconic Opera House. All this while sipping on a craft beer or glass of cold whisky, we take care of you so you don't have to...",10:00 AM - 8:00 PM,71,hochiminh, 
place_009158,Apocalypse Now Bar,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/06/09/d2/apocalypse-now-bar.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ab/35/f6/apocalypse-now-bar.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/ab/35/a8/apocalypse-now-bar.jpg']", ,2-3 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/06/09/d2/apocalypse-now-bar.jpg,,3.9,"Apocalypse Now Bar is not only the oldest bar in Saigon but also a safe and famous destination for tourists for 28 years. People come to Apo, not to drink, but to meet and enjoy the warm and open atmosphere without any Saigon bars. The tourist often say to each other: ""Not to come to Saigon but to Apo, it seems that they have not come to Saigon ...""",8:00 PM - 3:00 AM,411,hochiminh, 
place_009159,Rosemary Nail Art - Spa,"['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/7c/4f/86/welcome-to-rosemary.jpg', 'https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/38/ea/4a/thank-you-so-much-from.jpg']", ,1-2 hours,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/7c/4f/86/welcome-to-rosemary.jpg,,5.0,"""Rosemary Nail Center Beauty is a facility specializing in nails, cold hair removal, body massage, lamination, eyelash extensions, shampooing, waxing, and more. We aim to provide customers with the number one quality experience in Ho Chi Minh City. We offer a one-week nail warranty for customers and design nails according to their requirements and preferences, using 100% genuine, long-lasting polish. Our team consists of professional and dedicated technicians who are here to serve you. Additionally, when you visit ROSEMARY, you will be treated to snacks and drinks. All our products are 100% imported.""",9:00 AM - 9:00 PM,20,hochiminh, 
place_009160,Xpath.Co,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4e/8a/d3/getlstd-property-photo.jpg?w=1200&h=1200&s=1'], ,1 Hour,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/4e/8a/d3/getlstd-property-photo.jpg?w=1200&h=1200&s=1,,5.0,"Welcome to xpath where you can experience Ho Chi Minh city in the most local way. We provide the best local guides and tailored tours for a better understanding about the culture, cuisine, traditions, the real stories behind this fascinating city of Vietnam. Currently we are having 30+ local experts with a great diversity of personalities and tour types to show you around - the local way", ,50,hochiminh, 
place_009161,Vie Joy Travel,['https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/bc/dc/df/caption.jpg?w=1200&h=1200&s=1'], , ,Attraction, ,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/bc/dc/df/caption.jpg?w=1200&h=1200&s=1,55.99,5.0,"Vie Joy Travel is a premier travel supplier offering a range of travel packages, from tours to cruises to vacation packages. Specializing in pilgrimage tours around Vietnam and the world. With its focus on customer satisfaction and extensive network of partners, Vie Joy Travel provides high-quality travel products and services tailored to each customer's unique needs and preferences.",7:00 AM - 9:00 PM,22,hochiminh,$
